lest,conj.,惟恐;免得;擔心
let,v.,讓
letter,n.,信;字母
lettuce,n.,類似萵苣的生菜
level,adj.,"水平的,平的;筆直的"
level,n.,水平線
liable,adj.,易...的;可能的;負有法律責任的
liar,n.,說謊的人
liberal,adj.,自由主義的
liberate,v.,"解放,使獲自由"
liberation,n.,解放;釋出
liberty,n.,自由;自由權
librarian,n.,圖書館員
library,n.,圖書館
license,v.,"許可,准許;發許可證給"
license,n.,"許可,特許"
lick,v.,舔
lick,n.,"舔,舐;少量"
lid,n.,蓋子
lie,v.,說謊;躺
lie,n.,謊言
lieutenant,n.,中尉(或少尉);助理官
life,n.,人生;生命
lifeboat,n.,救生艇
lifeguard,n.,救生員
lifelong,adj.,終身的;一輩子的
lifetime,n.,"一生,終身"
lift,v.,舉起
lift,n.,"提,吊,升;鼓舞"
light,adj.,輕的
light,v.,點(火);點燃;照亮
light,adv.,輕地;輕裝地
light,n.,光線;燈
lighten,v.,"使光明,照亮"
lighthouse,n.,燈塔
lightning,n.,閃電
like,v.,喜歡
like,prep.,像;如
like,n.,愛好
likelihood,n.,可能;可能性
likely,adj.,有可能的
likely,adv.,很可能
likewise,adv.,同樣地;也;又
lily,n.,百合花
limb,n.,肢;臂
lime,v.,撒石灰於
lime,n.,石灰;酸橙
limit,v.,限定
limit,n.,限度
limitation,n.,"極限,限度"
limo,n.,limousine
limousine,n.,大轎車
limp,v.,跛行
limp,n.,跛行
line,v.,排隊
line,n.,線;隊伍
linen,n.,"亞麻布製品(如床單,桌巾,內衣等)"
liner,n.,班輪;眼線筆
linger,v.,繼續逗留;持續;磨蹭
linguist,n.,語言學者;通曉數種外語的人
link,v.,聯繫
link,n.,環節
lion,n.,獅子
lip,n.,嘴唇
lipstick,n.,口紅
liquid,n.,液體
liquid crystal display,n.,液晶顯示 (= LCD)
liquor,n.,酒;含酒精飲料
list,v.,列成表
list,n.,單子
listen,v.,傾聽
listener,n.,傾聽者
liter,n.,公升
literacy,n.,識字;讀寫能力
literal,adj.,照字面的;原義的;如實的
literary,adj.,"文學的,文藝的"
literate,adj.,能讀寫的;有文化修養的
literate,n.,能讀寫的人
literature,n.,文學;文學作品
litter,v.,亂丟(雜物)
litter,n.,"廢棄物,零亂之物"
little,adj.,很少的
little,adv.,一點點
little,n.,沒有多少;短時間;短距離
live,adj.,"活的,有生命的;燃著的;實況播送的"
live,v.,居住
lively,adj.,精力充沛的;活潑的
liver,n.,肝臟
livestock,n.,(總稱)家畜
lizard,n.,蜥蜴
load,v.,"裝,裝載"
load,n.,裝載;擔子;工作量
loaf,n.,一條(麵包)
loan,v.,"借出,貸與"
loan,n.,貸款
lobby,n.,大廳;門廊
lobster,n.,龍蝦
local,adj.,本地的
local,n.,當地居民
locate,v.,把...設置在;使...座落於
location,n.,位置;場所
lock,v.,鎖住
lock,n.,鎖
locker,n.,(公共場所的)衣物櫃
locomotive,adj.,活動的;移動的;火車頭的
locomotive,n.,火車頭
locust,n.,蝗蟲
lodge,v.,租房間給...住;申訴;暫住;投宿
lodge,n.,木屋;小旅舍;守衛室
lofty,adj.,高聳的;極高的;高傲的
log,v.,伐(林木);把...記入航海日誌
log,n.,原木;木料;工作記錄簿
logic,n.,邏輯;邏輯學
logical,adj.,合邏輯的;合理的
logo,n.,商標
lollipop,n.,棒棒糖
lone,adj.,孤單的;無伴的
lonely,adj.,寂寞的
lonesome,adj.,寂寞的;孤單的;荒涼的
long,adj.,長的
long,v.,長久地;始終; 渴望
long,adv.,長久地;始終
longevity,n.,長壽;壽命
longitude,n.,經度
look,v.,看
look,n.,看;瞥;臉色;眼神;表情
loose,adj.,鬆的
loosen,v.,"鬆開,解開"
lord,n.,"(大寫)上帝,基督"
lose,v.,輸;失去
loser,n.,輸家
loss,n.,損失
lot,n.,"很多,多數;一批;一塊地"
lotion,n.,"(化妝等用的)化妝水,塗劑"
lottery,n.,獎券;彩票;抽籤;運氣
lotus,n.,蓮花
loud,adj.,大聲的
loud,adv.,"大聲地,響亮地"
loudspeaker,n.,"揚聲器,擴聲器,喇叭"
lounge,v.,(懶洋洋地)倚靠;閒蕩
lounge,n.,(旅館等的)會客廳;候機室;躺椅
lousy,adj.,不潔的;卑鄙的;討厭的
love,v.,"愛好,喜歡"
love,n.,愛
lovely,adj.,動人的
lover,n.,情人
low,adj.,低的;矮的
low,adv.,"低,向下地;低聲地;低價地"
low,n.,"低水平,低點;;低速"
lower,v.,"放下,降下;放低;減低;減弱"
loyal,adj.,"忠誠的,忠心的"
loyalty,n.,忠誠;忠心
luck,n.,好運;幸運
lucky,adj.,幸運的
luggage,n.,行李
lullaby,v.,唱搖籃曲使入睡
lullaby,n.,"催眠曲,搖籃曲"
lumber,v.,伐木;(英國)拖累
lumber,n.,木材;木料
lump,v.,弄成一團;歸併到一起
lump,n.,團;塊;腫塊;小方塊
lunar,adj.,月的;陰曆的
lunatic,adj.,瘋的;瘋狂的
lunatic,n.,瘋子;瘋傻的人
lunch,v.,吃午餐
lunch,n.,午餐
luncheon,n.,"午餐,(正式的)午餐會"
lung,n.,"肺,肺臟"
lure,v.,誘惑;以誘餌吸引
lure,n.,誘惑物;魅力;誘餌
lush,adj.,蒼翠繁茂的;豐富的
luxurious,adj.,奢侈的;驕奢淫逸的
luxury,n.,"奢侈品,奢華;享受,樂趣"
lyric,adj.,抒情的;適於歌唱的
lyric,n.,抒情作品;歌詞
ma,n.,媽
ma'am,n.,女士
machine,v.,用機器做
machine,n.,機器
machinery,n.,機器;機械
mad,adj.,發火;發瘋;發狂的
madam,n.,"夫人,太太"
magazine,n.,雜誌
magic,adj.,不可思議的;有魔力的
magic,n.,魔術
magical,adj.,"魔術的,魔法的"
magician,n.,魔術師
magnet,n.,"磁鐵,磁石"
magnetic,adj.,磁鐵的;磁性的
magnificent,adj.,"壯麗的,宏偉的"
magnify,v.,放大;擴大;誇張
magnitude,n.,巨大;重大;強度
maid,n.,侍女;女僕
maiden,adj.,未婚的;少女的;初次的
maiden,n.,少女;處女
mail,v.,寄信
mail,n.,信件
main,adj.,最主要的
main,n.,總管道;主要部分;要點
mainland,n.,大陸
mainstream,n.,(河的)主流;主要傾向
maintain,v.,維持;保養
maintenance,n.,維持;維修;保養
majestic,adj.,雄偉的;威嚴的;崇高的
majesty,n.,雄偉;壯麗;(帝王的)威嚴
major,adj.,較多的;主要的
major,v.,主修
major,n.,主修
majority,n.,"過半數,大多數"
make,v.,製造; 使得
makeup,n.,構造;性格;化妝;補考;排版
malaria,n.,瘧疾
male,adj.,男性的
male,n.,雄性動物
mall,n.,大規模購物中心
mama,n.,(兒語)媽媽
mamma,n.,mama
mammal,n.,哺乳動物
man,v.,給...配置人員
man,n.,男人; 人類
manage,v.,管理;經營;處理
manageable,adj.,可控制的
management,n.,管理;經營;處理
manager,n.,經理
Mandarin,n.,中國的官話(北京話)
mango,n.,芒果
manifest,adj.,顯然的;清楚的
manifest,v.,表明;顯示
manipulate,v.,操作;運用;操縱;對...做手腳
mankind,n.,人類
manner,n.,舉止;態度
manners,n.,"禮貌;規矩;風俗,習慣"
mansion,n.,"大廈,大樓"
manual,adj.,用手操作的
manual,n.,手冊
manufacture,v.,"(大量)製造,加工"
manufacture,n.,"製品,產品"
manufacturer,n.,"製造業者,廠商"
manuscript,n.,手稿;打字稿;原稿
many,adj.,很多的
map,v.,繪製...的地圖;詳細計劃
map,n.,地圖
maple,n.,槭樹;楓樹
mar,v.,毀損;損傷;玷污
marathon,n.,馬拉松賽跑
marble,n.,大理石
march,v.,行軍;把(人)強行帶走
March,n.,三月
margin,n.,邊緣;利潤
marginal,adj.,頁邊的;邊緣的;不重要的
marine,adj.,海的;海生的;海軍陸戰隊的
marine,n.,船舶;海運業;海軍陸戰隊隊員
mark,v.,做記號
mark,n.,記號
market,v.,(在市場上)銷售
market,n.,市場
marriage,n.,"結婚,婚姻"
marry,v.,結婚
marshal,n.,元帥;高級將官;典禮官
martial,adj.,戰爭的;軍事的;尚武的
marvel,v.,感到驚訝;感到好奇
marvel,n.,令人驚奇的事物(或人物)
marvelous,adj.,了不起的
masculine,adj.,男性的;男子氣概的
masculine,n.,男性;陽性;陽性詞
mash,v.,把...搗成糊狀;壓碎
mash,n.,糊狀物;混合飼料
mask,v.,在(臉上)戴面具;掩飾
mask,n.,面具
mass,n.,團;塊
massacre,v.,屠殺;使慘敗
massacre,n.,大屠殺;慘敗
massage,v.,給...按摩(或推拿)
massage,n.,按摩(術);推拿
massive,adj.,厚實的;粗大的;大量的
master,v.,精通
master,n.,主人
masterpiece,n.,"傑作,名作"
mastery,n.,支配;統治;精通;掌握
mat,n.,蓆子;墊子
match,v.,相配
match,n.,"比賽,競賽;對手;相配者;火柴"
mate,v.,使交配
mate,n.,"同伴,伙伴"
material,n.,"材料,原料"
materialism,n.,唯物論;唯物主義
math,n.,數學
mathematical,adj.,數學的
mathematics,n.,數學
matter,v.,"有關係,要緊"
matter,n.,事情
mattress,n.,床墊
mature,adj.,成熟的;到期的
maturity,n.,成熟;完善;(支票等的)到期
maximum,adj.,最大限度的
maximum,n.,最高極限
may,v.,可能
May,n.,五月
maybe,adv.,可能;也許
mayonnaise,n.,蛋黃醬;美乃滋
mayor,n.,"市長,鎮長"
meadow,n.,"草地,牧草地"
meal,n.,餐
mean,adj.,兇的;吝嗇的
mean,v.,意指
meaning,n.,意義
meaningful,adj.,意味深長的;有意義的
means,n.,"手段,方法;工具;收入"
meantime,adv.,其間;同時
meantime,n.,"其時,其間"
meanwhile,adv.,其間;同時
meanwhile,n.,"其時,其間"
measurable,adj.,可測量的;可預見的
measure,v.,計量
measure,n.,尺寸
measurement,n.,測量法;測定;尺寸
meat,n.,肉類
mechanic,n.,技工
mechanical,adj.,機械的
mechanics,n.,力學;機械學;技術;技巧
mechanism,n.,機械裝置;機械作用;結構
medal,n.,"獎章,紀念章,勳章"
media,n.,媒介物;新聞媒介
mediate,v.,調停解決;傳達
medical,adj.,醫學的;醫術的;醫療的
medication,n.,藥物治療;藥物
medicine,n.,藥
medieval,adj.,中世紀的;中古風的;守舊的
meditate,v.,沈思;深思熟慮
meditation,n.,沈思;默想;冥想
medium,n.,中間;中庸;媒體;工具;傳播媒介
meet,v.,遇見
meet,n.,集會;競賽大會
meeting,n.,集會
melancholy,adj.,憂鬱的;令人沮喪的
melancholy,n.,憂鬱;愁思
mellow,adj.,(水果)成熟的;(人)圓熟的
mellow,v.,使成熟;使圓熟
melody,n.,旋律;主調
melon,n.,"瓜,甜瓜"
melt,v.,融化;熔化
member,n.,會員
membership,n.,會員身分
memorable,adj.,值得懷念的;難忘的
memorial,adj.,追悼的;記憶的
memorial,n.,紀念碑
memorize,v.,記住;背熟
memory,n.,記憶
menace,v.,威脅;恐嚇
menace,n.,恐嚇;具有危害性的人(或物)
mend,v.,"修理,修補"
mental,adj.,"精神的,心理的"
mentality,n.,智力;精神性;心理狀態
mention,v.,"提到,說起"
mention,n.,"提及,說起"
menu,n.,菜單
merchandise,v.,買賣;經營
merchandise,n.,商品;貨物
merchant,n.,商人
mercy,n.,"慈悲,憐憫;仁慈"
mere,adj.,"僅僅的,只不過的"
merge,v.,合併;融合
merit,n.,"長處,優點;法律依據"
mermaid,n.,美人魚
merry,adj.,"愉快的,興高采烈的"
mess,v.,"弄髒,弄亂"
mess,n.,"混亂,凌亂的狀態"
message,n.,消息;音信
messenger,n.,送信人
messy,adj.,混亂的
metal,n.,金屬
metaphor,n.,隱喻;象徵
meter,n.,公尺;計量器
method,n.,方法
metro,n.,地下鐵道
metropolitan,adj.,大都市的
metropolitan,n.,大城市人
microphone,n.,麥克風
microscope,n.,顯微鏡
microwave,v.,用微波爐烹調
microwave,n.,微波爐
middle,adj.,中間的
middle,v.,放在中間;對摺
middle,n.,中央
midst,prep.,在...之中
midst,n.,當中;中間
might,n.,"力量,威力"
mighty,adj.,強大的;強有力的
migrant,adj.,移居(尤指移出國境)的;流浪的
migrant,n.,移民;候鳥
migrate,v.,移居;定期移棲;回游
migration,n.,遷移;遷徙;移民群
mike,n.,擴音器;麥克風
mild,adj.,"溫和的,溫柔的"
mile,n.,英哩
mileage,n.,總英里數;(每單位燃料的)行駛哩數
milestone,n.,里程碑;劃時代的事件
militant,adj.,好戰的;激進的
militant,n.,好鬥者;激進分子
military,adj.,軍事的
military,n.,軍隊
milk,v.,擠(奶);榨取;偷聽電訊
milk,n.,牛奶
mill,v.,碾碎
mill,n.,磨坊;銑床;銑刀
miller,n.,磨坊主;碾磨工
million,n.,百萬
millionaire,n.,百萬富翁
mimic,v.,模仿;與...極相似
mimic,n.,善於模仿的人;滑稽劇演員
mind,v.,介意
mind,n.,心智
mine,v.,開礦;佈雷;破壞
mine,n.,我的東西;礦;源泉;地雷;坑道
miner,n.,礦工
mineral,n.,礦物
mingle,v.,使混合;使相混;交往
miniature,adj.,小型的;小規模的
miniature,v.,是...的縮影
miniature,n.,縮樣;縮圖;小型物
minimal,adj.,最小的;極微的
minimize,v.,使減到最少(或最小);低估
minimum,adj.,"最小的,最少的"
minimum,n.,最小數;最低限度
minister,n.,部長;大臣
ministry,n.,(常大寫)(政府的)部
minor,adj.,較小的;較次要的
minor,n.,未成年者;副科
minority,n.,少數;少數民族;未成年
mint,n.,薄荷;薄荷糖;造幣廠
minus,adj.,"負的,減去的"
minus,prep.,減（去）
minus,n.,負號
minute,n.,分鐘
miracle,n.,奇蹟
miraculous,adj.,神奇的;奇蹟般的
mirror,v.,"反映,反射"
mirror,n.,鏡子
mischief,n.,"頑皮,淘氣"
mischievous,adj.,惡作劇的;淘氣的
miser,n.,吝嗇鬼;守財奴
miserable,adj.,悽慘的;悲哀的
misery,n.,痛苦;不幸;悲慘;窮困
misfortune,n.,不幸;惡運
mislead,v.,把...帶錯方向;把...引入歧途
miss,v.,想念;惦記;未達到
miss,n.,少女
missile,n.,"飛彈,導彈"
missing,adj.,缺掉的;失蹤的;找不到的
mission,n.,"使節團;使命,任務"
missionary,adj.,傳教的;教會的;傳教士的
missionary,n.,傳教士;鼓吹者;(外交)使節
mist,v.,使蒙上薄霧
mist,n.,薄霧;噴霧
mistake,v.,"弄錯,誤解;弄錯,搞錯"
mistake,n.,錯誤
mister,n.,先生
mistress,n.,"女主人,主婦"
misunderstand,v.,誤會;曲解
mix,v.,混合
mix,n.,"混和,攪和;結合"
mixture,n.,"混合,混和"
moan,v.,呻吟;嗚咽;悲歎
moan,n.,呻吟聲;嗚咽聲;悲歎
mob,v.,"成群襲擊,圍攻"
mob,n.,"暴民,烏合之眾"
mobile,adj.,移動式的;流動的
mobilize,v.,動員;調動
mock,adj.,假的;假裝的;模擬的
mock,v.,嘲弄;(為取笑而)模仿
mock,n.,嘲弄;笑柄;仿製品;模擬考
mode,n.,方式;型;模式
model,v.,塑像;當模特兒
model,n.,模型;模特兒
moderate,adj.,"中等的,適度的"
modern,adj.,現代的
modernization,n.,現代化;現代化的事物
modernize,v.,使現代化
modest,adj.,審慎的;適度的
modesty,n.,"謙遜,虛心"
modify,v.,更改;修改
moist,adj.,"潮濕的,微濕的"
moisture,n.,濕氣
mold,v.,鑄造;塑造;發霉
mold,n.,模子;鑄型;模製品;霉
molecule,n.,分子;微小顆粒
mom,n.,母親
moment,n.,片刻
momentum,n.,動量;氣勢;動力
mommy,n.,母親
monarch,n.,君主
Monday,n.,星期一
money,n.,錢
monitor,v.,監控;監聽;監測
monitor,n.,監視器
monk,n.,修道士;僧侶
monkey,n.,猴子
monopoly,n.,獨佔;專賣;壟斷
monotonous,adj.,單調的;無變化的
monotony,n.,單調;千篇一律
monster,n.,怪物
monstrous,adj.,怪異的;駭人聽聞的;巨大的
month,n.,月份
monthly,adj.,每月的;每月一次的
monthly,adv.,每月;每月一次
monthly,n.,月刊
monument,n.,"紀念碑,紀念塔,紀念館"
mood,n.,"心情,心境,情緒"
moon,n.,月亮
mop,v.,拖洗;擦去
mop,n.,拖把
moral,adj.,道德(上)的
moral,n.,道德;品行
morale,n.,士氣;鬥志;道德
morality,n.,道德;倫理;寓意
more,adj.,更多的
more,adv.,更多;另外;再
moreover,adv.,"並且,加之,此外"
morning,n.,早晨
mortal,adj.,會死的;凡人的;致命的;極度的
mortal,n.,人;凡人
mosquito,n.,蚊子
moss,v.,以苔覆蓋;使長滿苔蘚
moss,n.,苔蘚;泥炭沼澤
most,adj.,最多的;大部分的
most,adv.,"最;最多;非常,很"
mostly,adv.,"一般地,通常"
motel,n.,汽車旅館
moth,n.,"蛾;蠹,蛀蟲"
mother,v.,生下;產生出
mother,n.,母親
motherhood,n.,母性;(總稱)母親們
motion,v.,"打手勢;搖(或點)頭示意;擺動,走"
motion,n.,移動
motivate,v.,給...動機;刺激
motivation,n.,刺激;推動
motive,n.,動機;主旨
motor,n.,"馬達,發動機"
motorcycle,n.,機車
motto,n.,座右銘;格言
mound,v.,築牆防衛;堆起; 積成堆
mound,n.,土墩;墳堆;小丘;投手的踏板
mount,v.,登上;騎上;鑲嵌;發動(攻勢)
mount,n.,騎;可乘騎的東西;底座;山丘
mountain,n.,山
mountainous,adj.,多山的;巨大的
mourn,v.,哀痛;哀悼
mournful,adj.,憂傷的;悲切的
mouse,n.,老鼠; 滑鼠
mouth,v.,誇大地說話
mouth,n.,嘴巴
mouthpiece,n.,樂器的吹口;電話的送話口;代言人
movable,adj.,"可動的,可移動的"
move,v.,移動
movement,n.,動作
movie,n.,電影
mow,v.,刈(草坪等)上的草
mower,n.,割草機;收割機
much,adj.,很多的
much,adv.,"非常;很;差不多,幾乎"
mud,n.,泥巴
muddy,adj.,多爛泥的;泥濘的
mudslide,n.,塌方;山崩
mug,n.,(有柄)大杯子
mule,n.,騾;固執的人
multiple,adj.,複合的;多樣的
multiply,v.,"乘,使相乘"
mumble,v.,含糊地說;咕噥
mumble,n.,含糊的話;咕噥
mummy,n.,木乃伊;(兒語)媽媽
municipal,adj.,市的;市政的
murder,v.,"謀殺,兇殺"
murder,n.,"謀殺,兇殺"
murderer,n.,"謀殺犯,兇手"
murmur,v.,"私下抱怨,咕噥"
murmur,n.,低聲抱怨
muscle,n.,肌;肌肉
muscular,adj.,肌肉的;健壯的
muse,n.,沈思;冥想
museum,n.,博物館
mushroom,v.,雨後春筍般地湧現
mushroom,n.,蘑菇
music,n.,音樂
musical,adj.,音樂的
musical,n.,歌舞劇;音樂片
musician,n.,音樂家
must,v.,必須
must,n.,必須做的事;不可少的事物
mustache,n.,髭;小鬍子
mustard,n.,芥末;芥菜;芥末色
mute,adj.,沈默的;啞的
mute,v.,消除(聲音);減輕(聲音)
mute,n.,啞巴;弱音器
mutter,v.,咕噥;抱怨
mutter,n.,咕噥;抱怨
mutton,n.,羊肉
mutual,adj.,相互的;共同的
mysterious,adj.,神祕的;不可思議的
mystery,n.,"神祕,祕密"
myth,n.,神話;虛構的人(或事物)
mythology,n.,(總稱)神話
nag,v.,使煩惱;糾纏不休;不斷嘮叨
nag,n.,好嘮叨的人
nail,v.,"將...釘牢;捕獲;揭露;擊,打"
nail,n.,釘子;指甲
naive,adj.,天真的;幼稚的;輕信的
naked,adj.,裸體的
name,v.,給...取名;列舉
name,n.,名字
namely,adv.,"即,那就是"
nanny,n.,保姆
nap,v.,"打盹,小睡"
nap,n.,打盹兒
napkin,n.,餐巾
narrate,v.,講(故事);敘述;作旁白
narrative,adj.,敘事的;故事形式的
narrative,n.,記敘文;故事;敘述
narrator,n.,解說員;敘述者
narrow,adj.,窄的
narrow,v.,變窄;收縮;減少
nasty,adj.,齷齪的;卑鄙的;難處理的
nation,n.,國家
national,adj.,國家的
nationalism,n.,民族主義;國家主義
nationality,n.,國籍
native,adj.,"本土的,本國的"
native,n.,"土著,原住民"
natural,adj.,天然的
naturalist,n.,博物學家
nature,n.,自然
naughty,adj.,頑皮的
naval,adj.,海軍的
navel,n.,肚臍;中央;中心
navigate,v.,航行於;飛行於;操縱;導航
navigation,n.,航海;航空;導航
navy,n.,海軍
near,adj.,近的
near,v.,"近,接近;幾乎,差不多"
near,adv.,近地
near,prep.,接近
nearby,adj.,附近的
nearby,adv.,在附近
nearly,adv.,"幾乎,差不多;密切地,親密地"
nearsighted,adj.,近視的
neat,adj.,整潔的;整齊的
necessary,adj.,需要的
necessity,n.,必需品
neck,v.,摟著脖子親吻;變細;變狹窄
neck,n.,脖子
necklace,n.,項鍊
necktie,n.,領帶
need,v.,需要
need,v.,"(用於疑問句和否定句)需要,必須"
need,n.,需要;需求;貧窮
needle,v.,"(用話)刺激,挑逗;用針縫"
needle,n.,針
needy,adj.,貧窮的
negative,adj.,否定的;負面的
negative,n.,否定語;負數;陰電;底片
neglect,v.,"忽視,忽略"
neglect,n.,忽略;疏忽;疏漏
negotiate,v.,"談判,協商"
negotiation,n.,"談判,協商"
neighbor,v.,與...為鄰
neighbor,n.,鄰居
neighborhood,n.,近鄰
neither,adj.,兩者都不
neither,adv.,也不
neither,conj.,也不
neon,n.,氖;霓虹燈
nephew,n.,侄子;外甥
nerve,n.,神經
nervous,adj.,緊張的
nest,v.,築巢;巢居;伏窩
nest,n.,巢
net,v.,用網捕;使淨賺
net,n.,網子
network,n.,電視網;電腦網絡
neutral,adj.,中立的;中立國的;空檔的
neutral,n.,中立者;中立國;空檔
never,adv.,永不
nevertheless,v.,"仍然,不過,然而"
new,adj.,新的
newlywed,n.,新結婚的人
news,n.,新聞
newscast,n.,新聞廣播
newscaster,n.,新聞廣播員
newspaper,n.,報紙
next,adj.,下一個
next,adv.,"接下去,然後;下次;第二"
nibble,v.,一點點地咬(或吃)
nibble,n.,細咬;啃;少量
nice,adj.,好的
nickel,v.,鍍鎳於
nickel,n.,鎳;五分鎳幣
nickname,v.,給...起綽號
nickname,n.,"綽號,渾名"
niece,n.,侄女;外甥女
night,n.,夜晚
nightingale,n.,夜鶯
nightmare,n.,夢魘;惡夢
nine,adj.,九的
nine,n.,九
nineteen,adj.,十九的
nineteen,n.,十九
ninety,adj.,九十的
ninety,n.,九十
no,adj.,沒有;不
no,adv.,不
no,n.,不;沒有;拒絕;反對票
noble,adj.,崇高的;宏偉的
noble,n.,貴族
nobody,n.,無名小子
nod,v.,點頭
nod,n.,點頭
noise,n.,噪音
noisy,adj.,喧鬧的
nominate,v.,提名;任命
nomination,n.,提名;任命
nominee,n.,被提名人
none,adv.,"毫不,決不"
nonetheless,adv.,但是;仍然
nonsense,n.,胡說;胡鬧
nonviolent,adj.,非暴力的
noodle,n.,麵
noon,n.,中午
nope,adv.,(否定的答話)不是;沒有;不可以
nor,conj.,亦不
norm,n.,基準;規範;定額
normal,adj.,"正常的,正規的"
north,adj.,北方的
north,adv.,向北方
north,n.,北方
northern,adj.,北方的;向北方的
nose,v.,"探問,探著;引導;嗅,聞"
nose,n.,鼻子
nostril,n.,鼻孔
not,adv.,不
notable,adj.,值得注意的;顯著的
notable,n.,名人;顯要人物
note,v.,注意;記下
note,n.,筆記;音符;記錄;便條
notebook,n.,筆記本
nothing,n.,無事;無物;沒什麼
notice,v.,注意到;通知
notice,n.,注意;通知
noticeable,adj.,顯而易見的;顯著的
notify,v.,通知;公佈
notion,n.,概念;想法;打算
notorious,adj.,惡名昭彰的
noun,n.,名詞
nourish,v.,養育;滋養
nourishment,n.,"食物,營養品;養育,滋養"
novel,adj.,"新的,新穎的,新奇的"
novel,n.,小說
novelist,n.,小說家
November,n.,十一月
novice,n.,新手;初學者
now,adv.,現在
now,n.,"現在,目前,此刻"
nowadays,adv.,"現今,時下"
nowhere,adv.,任何地方都不
nuclear,adj.,原子能的;細胞核的
nucleus,n.,(原子)核;細胞核;核心
nude,adj.,裸的;與生俱有的
nude,n.,裸體畫像;裸體
nuisance,n.,討厭的人(或事物);騷擾行為
number,v.,"編號,總數達到,共計"
number,n.,號碼;數字
numerous,adj.,"許多的,很多的"
nun,n.,修女;尼姑
nurse,v.,"看護,護理;給...餵奶;培育;當奶媽"
nurse,n.,護士
nursery,n.,托兒所;苗圃
nurture,v.,養育;培育
nurture,n.,營養物;養育;培育
nut,n.,核果
nutrient,adj.,"營養的,滋養的"
nutrient,n.,"營養物,滋養物"
nutrition,n.,"營養,滋養"
nutritious,adj.,有營養的
nylon,n.,尼龍
O.K.,adj.,可以的;不錯的;很好的
O.K.,v.,尚可;挺好;批准
O.K.,adv.,尚可;挺好;對吧
O.K.,n.,"認可,批准"
oak,n.,橡樹
oar,n.,槳;櫓;划手
oasis,n.,(沙漠中)的綠洲
oath,n.,誓言;宣誓
oatmeal,n.,燕麥片;燕麥粥
obedience,n.,服從;順從
obedient,adj.,"服從的,順從的"
obey,v.,服從
object,v.,反對
object,n.,物件
objection,n.,反對;異議
objective,adj.,客觀的
objective,n.,"目的,目標"
obligation,n.,(道義上或法律上的)義務
oblige,v.,使不得不;迫使;施恩於
oblong,adj.,橢圓形的
oblong,n.,橢圓形
obscure,adj.,暗的;模糊的;偏僻的;微賤的
obscure,v.,使變暗;遮掩;使難理解
observation,n.,觀察;觀測
observe,v.,看到;觀察
observer,n.,觀察員;奉行者
obstacle,n.,障礙(物);妨礙
obstinate,adj.,頑固的;頑強的
obtain,v.,"得到,獲得"
obvious,adj.,明顯的;顯著的
occasion,v.,引起;惹起
occasion,n.,"場合,時刻"
occasional,adj.,"偶爾的,非經常的"
occupation,n.,"工作,職業;佔領;佔用"
occupy,v.,"佔領,佔據"
occur,v.,發生;出現
occurrence,n.,發生;出現;事件
ocean,n.,海洋
o'clock,n.,點鐘
October,n.,十月
octopus,n.,章魚
odd,adj.,"奇特的,古怪的;單數的"
odds,n.,機會;可能性;投注賠率;不和
odor,n.,氣味
of,prep.,…的，屬於
off,adj.,離去的;偏離的;休假的;關著的
off,adv.,脫下
off,prep.,離去
offend,v.,冒犯;觸怒
offense,n.,"進攻,攻擊;冒犯;觸怒"
offensive,adj.,"冒犯的,唐突的"
offer,v.,提供
offer,n.,"提供,提議;出價;報價"
offering,n.,提供;供奉;捐獻物;供物;課程
office,n.,辦公室
officer,n.,軍官;官員
official,adj.,"官方的,法定的"
official,n.,"官員,公務員"
offspring,n.,子女;子孫;後代
often,adv.,常常
oil,v.,給...加潤滑油;賄賂
oil,n.,油
OK,adj.,好吧
OK,v.,尚可;挺好;批准
OK,adv.,尚可;挺好;對吧
OK,n.,"認可,批准"
okay,adj.,對;可以;不錯
okay,v.,"對,很好地;批准,認可"
okay,adv.,"對,很好地;不錯"
okay,n.,同意;批准
old,adj.,年老的
olive,adj.,橄欖的;橄欖色的
olive,n.,橄欖;橄欖色
omit,v.,略過
on,adv.,繼續;向前;開著;;在進行中
on,prep.,在…上面
once,adv.,一次
once,conj.,"一旦,一經...便"
once,n.,"一次,一回"
one,adj.,一個的
one,n.,一;一個人;一件事物
onion,n.,洋蔥
only,adv.,"只,僅僅,才;不料;反而"
only,conj.,"可是,不過;要不是,若非"
onto,prep.,到...之上;向...之上
open,adj.,打開的;空曠的;未定的;營業的;公開的
open,v.,打開
open,n.,"戶外,野外;曠野,空地;公開賽"
opera,n.,歌劇
operate,v.,運作;運轉;動手術
operation,n.,手術;操作
operational,adj.,操作上的;經營上的
operator,n.,接線生;運算符號
opinion,n.,意見
opponent,n.,"對手;敵手,反對者"
opportunity,n.,機會;良機
oppose,v.,反對
opposite,adj.,"相反的,對立的"
opposite,adv.,"在對面,在對過"
opposite,prep.,在...對面
opposite,n.,對立物
opposition,n.,反對;反抗
oppress,v.,壓迫;壓制
oppression,n.,壓迫;壓制
optimism,n.,樂觀;樂觀主義
optimistic,adj.,樂觀的
option,n.,選擇;選擇權
optional,adj.,隨意的;非必須的
or,conj.,或
oral,adj.,"口頭的,口述的;口部的"
oral,n.,口試
orange,adj.,橙色的
orange,n.,柳橙;橙色
orbit,v.,繞軌道運行
orbit,n.,運行軌道
orchard,n.,果樹園;果樹林
orchestra,n.,管弦樂隊
